"scen","rEVPI","delta_t_crit_K_min","delta_t_crit_K_max","k"
"SSP3_7_0",0.0578433116144858,1,2.35,5
"SSP5_8_5",0.0629431264196245,1,2.35,5
"SSP1_1_9",0.0266225570127605,1,2.5,5
"SSP1_2_6",0.0282791405315808,1,2.5,5
"SSP2_4_5",0.0632364548995121,1,2.5,5
"SSP3_7_0",0.060636314996414,1,2.5,5
"SSP5_8_5",0.067514716906739,1,2.5,5
"SSP1_1_9",0.0278220606775726,1,2.5,5
"SSP1_2_6",0.0319698705655746,1,2.5,5
"SSP2_4_5",0.0659887010559556,1,2.5,5
"SSP3_7_0",0.0630704900324419,1,2.5,5
"SSP5_8_5",0.071772982880532,1,2.5,5
"SSP1_1_9",0.0162192883275434,1,2.05,5
"SSP1_2_6",0.0180432976319845,1,2.05,5
"SSP2_4_5",0.0490075658267767,1,2.05,5
"SSP3_7_0",0.046739742389615,1,2.05,5
"SSP5_8_5",0.0468816816583076,1,2.05,5
"SSP1_1_9",0.0189436752876929,1,2.2,5
"SSP1_2_6",0.0199979739420333,1,2.2,5
"SSP2_4_5",0.0535440402619435,1,2.2,5
"SSP3_7_0",0.0504981774279353,1,2.2,5
"SSP5_8_5",0.0519431270138773,1,2.2,5
"SSP1_1_9",0.02016229283193,1,2.35,5
"SSP1_2_6",0.0237502250594929,1,2.35,5
"SSP2_4_5",0.0563529605014543,1,2.35,5
"SSP3_7_0",0.0538078321401191,1,2.35,5
"SSP5_8_5",0.0574150133844643,1,2.35,5
"SSP1_1_9",0.0207299942718963,1,2.5,5
"SSP1_2_6",0.0258682704206977,1,2.5,5
"SSP2_4_5",0.0580961484802232,1,2.5,5
"SSP3_7_0",0.0567097367662261,1,2.5,5
"SSP5_8_5",0.0628479115906731,1,2.5,5
"SSP1_1_9",0.0232996530272877,1,2.2,5
"SSP1_2_6",0.0214810801335751,1,2.2,5
"SSP2_4_5",0.0579879342751463,1,2.2,5
"SSP3_7_0",0.0542979444488541,1,2.2,5
"SSP5_8_5",0.0564563037108652,1,2.2,5
"SSP1_1_9",0.0245073693585431,1,2.35,5
"SSP1_2_6",0.0252217061029074,1,2.35,5
"SSP2_4_5",0.0607703084731118,1,2.35,5
"SSP3_7_0",0.0575679926482159,1,2.35,5
"SSP5_8_5",0.0618300470787052,1,2.35,5
"SSP1_1_9",0.0250700147753601,1,2.5,5
"SSP1_2_6",0.0273331868867815,1,2.5,5
"SSP2_4_5",0.0624970436883049,1,2.5,5
"SSP3_7_0",0.0604366470196371,1,2.5,5
"SSP5_8_5",0.0664045533045392,1,2.5,5
"SSP1_1_9",0.0271856491467111,1,2.35,5
"SSP1_2_6",0.0271474400687861,1,2.35,5
"SSP2_4_5",0.0651946468244575,1,2.35,5
"SSP3_7_0",0.0610553295806927,1,2.35,5
"SSP5_8_5",0.0655892051767583,1,2.35,5
"SSP1_1_9",0.027745177641632,1,2.5,5
"SSP1_2_6",0.0292504699885918,1,2.5,5
"SSP2_4_5",0.0669050382413527,1,2.5,5
"SSP3_7_0",0.0633493656499745,1,2.5,5
"SSP5_8_5",0.0701068600403345,1,2.5,5
"SSP1_1_9",0.0289417728400766,1,2.5,5
"SSP1_2_6",0.0329315915947766,1,2.5,5
"SSP2_4_5",0.0696346886699565,1,2.5,5
"SSP3_7_0",0.0657516144169437,1,2.5,5
"SSP5_8_5",0.074313201615161,1,2.5,5
"SSP1_1_9",0.0256264990055303,1,2.2,5
"SSP1_2_6",0.0227070314192916,1,2.2,5
"SSP2_4_5",0.061993847909561,1,2.2,5
"SSP3_7_0",0.0579928253580285,1,2.2,5
"SSP5_8_5",0.0603148492596388,1,2.2,5
"SSP1_1_9",0.0268283767816929,1,2.35,5
"SSP1_2_6",0.0264372177146134,1,2.35,5
"SSP2_4_5",0.0647521002448785,1,2.35,5
"SSP3_7_0",0.0612213901311744,1,2.35,5
"SSP5_8_5",0.0648516917615285,1,2.35,5
"SSP1_1_9",0.0273883141533789,1,2.5,5
"SSP1_2_6",0.0285428063723297,1,2.5,5
"SSP2_4_5",0.0664638854001269,1,2.5,5
"SSP3_7_0",0.0635557365051148,1,2.5,5
"SSP5_8_5",0.0693711653568185,1,2.5,5
"SSP1_1_9",0.0294937634133795,1,2.35,5
"SSP1_2_6",0.0283575639476897,1,2.35,5
"SSP2_4_5",0.069138240955698,1,2.35,5
"SSP3_7_0",0.0639204664705844,1,2.35,5
"SSP5_8_5",0.0685601629463804,1,2.35,5
"SSP1_1_9",0.0300506063447779,1,2.5,5
"SSP1_2_6",0.0304547382232797,1,2.5,5
"SSP2_4_5",0.0708338945334119,1,2.5,5
"SSP3_7_0",0.0661869239683231,1,2.5,5
"SSP5_8_5",0.0730239374345174,1,2.5,5
"SSP1_1_9",0.0312414433079313,1,2.5,5
"SSP1_2_6",0.0341256764937196,1,2.5,5
"SSP2_4_5",0.0735401075502724,1,2.5,5
"SSP3_7_0",0.068558562072399,1,2.5,5
"SSP5_8_5",0.0771781385312888,1,2.5,5
"SSP1_1_9",0.0337560924993142,1,2.35,5
"SSP1_2_6",0.0298142945917613,1,2.35,5
"SSP2_4_5",0.0734350557078565,1,2.35,5
"SSP3_7_0",0.0666260439452742,1,2.35,5
"SSP5_8_5",0.0718403725257396,1,2.35,5
"SSP1_1_9",0.0343080233472643,1,2.5,5
"SSP1_2_6",0.0319050026269812,1,2.5,5
"SSP2_4_5",0.0751149248442825,1,2.5,5
"SSP3_7_0",0.0688678744301204,1,2.5,5
"SSP5_8_5",0.0762502731342495,1,2.5,5
"SSP1_1_9",0.0354883278353734,1,2.5,5
"SSP1_2_6",0.0355646959778471,1,2.5,5
"SSP2_4_5",0.0777960347102949,1,2.5,5
"SSP3_7_0",0.0712120981267138,1,2.5,5
"SSP5_8_5",0.080352091464954,1,2.5,5
"SSP1_1_9",0.0381060724317475,1,2.5,5
"SSP1_2_6",0.037448629588668,1,2.5,5
"SSP2_4_5",0.0820599984519558,1,2.5,5
"SSP3_7_0",0.0737580642413121,1,2.5,5
"SSP5_8_5",0.0838523514687485,1,2.5,5
"SSP1_1_9",0.00451761444747229,1,1.75,5
"SSP1_2_6",0.011836684924685,1,1.75,5
"SSP2_4_5",0.0264192266360946,1,1.75,5
"SSP3_7_0",0.0255341616448351,1,1.75,5
"SSP5_8_5",0.0245463034460751,1,1.75,5
"SSP1_1_9",0.00693325455848906,1,1.9,5
"SSP1_2_6",0.0130836256536346,1,1.9,5
"SSP2_4_5",0.0306924108418801,1,1.9,5
"SSP3_7_0",0.0296524879809818,1,1.9,5
"SSP5_8_5",0.0288899711300674,1,1.9,5
"SSP1_1_9",0.0113922060934722,1,2.05,5
"SSP1_2_6",0.0145803986580494,1,2.05,5
"SSP2_4_5",0.0353419323011422,1,2.05,5
"SSP3_7_0",0.0337392231440621,1,2.05,5
"SSP5_8_5",0.0337684890522047,1,2.05,5
"SSP1_1_9",0.0141407055906036,1,2.2,5
"SSP1_2_6",0.0165385568406394,1,2.2,5
"SSP2_4_5",0.0399968697768635,1,2.2,5
"SSP3_7_0",0.0376647601570088,1,2.2,5
"SSP5_8_5",0.0390523023964709,1,2.2,5
"SSP1_1_9",0.0153701161229476,1,2.35,5
"SSP1_2_6",0.0202973643721711,1,2.35,5
"SSP2_4_5",0.042878903623772,1,2.35,5
"SSP3_7_0",0.0411144377808977,1,2.35,5
"SSP5_8_5",0.0441371088014363,1,2.35,5
"SSP1_1_9",0.0159428217215443,1,2.5,5
"SSP1_2_6",0.0224191869810501,1,2.5,5
"SSP2_4_5",0.044667422615295,1,2.5,5
"SSP3_7_0",0.0436244412706745,1,2.5,5
"SSP5_8_5",0.0489764354115222,1,2.5,5
"SSP1_1_9",0.00810260832688964,1,1.9,5
"SSP1_2_6",0.0140891985244624,1,1.9,5
"SSP2_4_5",0.0346209596481762,1,1.9,5
"SSP3_7_0",0.0334066969107335,1,1.9,5
"SSP5_8_5",0.0326110345422439,1,1.9,5
"SSP1_1_9",0.0125506139952096,1,2.05,5
"SSP1_2_6",0.0155819526291609,1,2.05,5
"SSP2_4_5",0.0392309706948125,1,2.05,5
"SSP3_7_0",0.0374328055710602,1,2.05,5
"SSP5_8_5",0.0374187084405508,1,2.05,5
"SSP1_1_9",0.0152923680291556,1,2.2,5
"SSP1_2_6",0.0175349235477138,1,2.2,5
"SSP2_4_5",0.043846678105111,1,2.2,5
"SSP3_7_0",0.0413037598601348,1,2.2,5
"SSP5_8_5",0.0424286277946989,1,2.2,5
"SSP1_1_9",0.0165187612774267,1,2.35,5
"SSP1_2_6",0.0212838572902771,1,2.35,5
"SSP2_4_5",0.0467045163361684,1,2.35,5
"SSP3_7_0",0.044133456153188,1,2.35,5
"SSP5_8_5",0.0470223245690219,1,2.35,5
"SSP1_1_9",0.017090067359137,1,2.5,5
"SSP1_2_6",0.0234001116828417,1,2.5,5
"SSP2_4_5",0.0484780423996415,1,2.5,5
"SSP3_7_0",0.0465553988936576,1,2.5,5
"SSP5_8_5",0.0518022433406085,1,2.5,5
"SSP1_1_9",0.0149267761120449,1,2.05,5
"SSP1_2_6",0.0168172159586659,1,2.05,5
"SSP2_4_5",0.0433880578113919,1,2.05,5
"SSP3_7_0",0.0413632872570512,1,2.05,5
"SSP5_8_5",0.0415519279105913,1,2.05,5
"SSP1_1_9",0.0176551840904462,1,2.2,5
"SSP1_2_6",0.0187646957576322,1,2.2,5
"SSP2_4_5",0.0479631185040783,1,2.2,5
"SSP3_7_0",0.0446513768570084,1,2.2,5
"SSP5_8_5",0.0456993755825968,1,2.2,5
"SSP1_1_9",0.018875606674504,1,2.35,5
"SSP1_2_6",0.0225031815021015,1,2.35,5
"SSP2_4_5",0.0507958833327555,1,2.35,5
"SSP3_7_0",0.0472090542317965,1,2.35,5
"SSP5_8_5",0.0502329934114043,1,2.35,5
"SSP1_1_9",0.0194441435703613,1,2.5,5
"SSP1_2_6",0.024613538859569,1,2.5,5
"SSP2_4_5",0.0525538706558332,1,2.5,5
"SSP3_7_0",0.0496008827726347,1,2.5,5
"SSP5_8_5",0.0549537231704084,1,2.5,5
"SSP1_1_9",0.02201754317334,1,2.2,5
"SSP1_2_6",0.0202424235517865,1,2.2,5
"SSP2_4_5",0.052444885788981,1,2.2,5
"SSP3_7_0",0.0475756136544128,1,2.2,5
"SSP5_8_5",0.0492801328939322,1,2.2,5
"SSP1_1_9",0.0232270468963539,1,2.35,5
"SSP1_2_6",0.0239693835369369,1,2.35,5
"SSP2_4_5",0.0552508112263405,1,2.35,5
"SSP3_7_0",0.0501025090108545,1,2.35,5
"SSP5_8_5",0.0537536397875832,1,2.35,5
"SSP1_1_9",0.0237905196092647,1,2.5,5
"SSP1_2_6",0.0260732321163777,1,2.5,5
"SSP2_4_5",0.056992164167739,1,2.5,5
"SSP3_7_0",0.0524674896603957,1,2.5,5
"SSP5_8_5",0.0584153336787961,1,2.5,5
"SSP1_1_9",0.0259092730646395,1,2.35,5
"SSP1_2_6",0.0258881687464075,1,2.35,5
"SSP2_4_5",0.0597124981975553,1,2.35,5
"SSP3_7_0",0.05285973652331,1,2.35,5
"SSP5_8_5",0.0575993056221536,1,2.35,5
"SSP1_1_9",0.0264696238147152,1,2.5,5
"SSP1_2_6",0.0279836382330397,1,2.5,5
"SSP2_4_5",0.061437327859239,1,2.5,5
"SSP3_7_0",0.0552011402661518,1,2.5,5
"SSP5_8_5",0.0622025367608264,1,2.5,5
"SSP1_1_9",0.0276679883603967,1,2.5,5
"SSP1_2_6",0.031651599796303,1,2.5,5
"SSP2_4_5",0.064189950768424,1,2.5,5
"SSP3_7_0",0.0576583108373411,1,2.5,5
"SSP5_8_5",0.0664947379284625,1,2.5,5
"SSP1_1_9",0.0084785813538729,1,1.9,5
"SSP1_2_6",0.0144285597351995,1,1.9,5
"SSP2_4_5",0.0375122767933857,1,1.9,5
"SSP3_7_0",0.0360931132377614,1,1.9,5
"SSP5_8_5",0.0352469352811107,1,1.9,5
"SSP1_1_9",0.0129215188676129,1,2.05,5
"SSP1_2_6",0.0159183377308915,1,2.05,5
"SSP2_4_5",0.0420907018665527,1,2.05,5
"SSP3_7_0",0.0400678633295338,1,2.05,5
"SSP5_8_5",0.0399949961223127,1,2.05,5
"SSP1_1_9",0.0156601564206935,1,2.2,5
"SSP1_2_6",0.0178674463118815,1,2.2,5
"SSP2_4_5",0.0466750487201118,1,2.2,5
"SSP3_7_0",0.0438581242983937,1,2.2,5
"SSP5_8_5",0.0445935655323162,1,2.2,5
"SSP1_1_9",0.0168851574035374,1,2.35,5
"SSP1_2_6",0.0216090176170634,1,2.35,5
"SSP2_4_5",0.049513550574389,1,2.35,5
"SSP3_7_0",0.0464185426095774,1,2.35,5
"SSP5_8_5",0.0491351641461749,1,2.35,5
"SSP1_1_9",0.0174558172090387,1,2.5,5
"SSP1_2_6",0.0237211316809577,1,2.5,5
"SSP2_4_5",0.0512750979073991,1,2.5,5
"SSP3_7_0",0.0488124457765512,1,2.5,5
"SSP5_8_5",0.0538632400253355,1,2.5,5
"SSP1_1_9",0.015294975179233,1,2.05,5
"SSP1_2_6",0.0171510689349372,1,2.05,5
"SSP2_4_5",0.0462191459628369,1,2.05,5
"SSP3_7_0",0.0439461016410898,1,2.05,5
"SSP5_8_5",0.0438480729505974,1,2.05,5
"SSP1_1_9",0.0180202919266952,1,2.2,5
"SSP1_2_6",0.0190947063572037,1,2.2,5
"SSP2_4_5",0.0507632773063289,1,2.2,5
"SSP3_7_0",0.0469252906313107,1,2.2,5
"SSP5_8_5",0.0478209198058059,1,2.2,5
"SSP1_1_9",0.0192393335188598,1,2.35,5
"SSP1_2_6",0.0228258674646912,1,2.35,5
"SSP2_4_5",0.0535769706614227,1,2.35,5
"SSP3_7_0",0.0494519736844779,1,2.35,5
"SSP5_8_5",0.0523036357101428,1,2.35,5
"SSP1_1_9",0.0198072293577176,1,2.5,5
"SSP1_2_6",0.0249321057485061,1,2.5,5
"SSP2_4_5",0.0553231430473368,1,2.5,5
"SSP3_7_0",0.051816373494767,1,2.5,5
"SSP5_8_5",0.0569736733707323,1,2.5,5
"SSP1_1_9",0.0223777446670243,1,2.2,5
"SSP1_2_6",0.0205695124213995,1,2.2,5
"SSP2_4_5",0.0552148168873404,1,2.2,5
"SSP3_7_0",0.0498107994005368,1,2.2,5
"SSP5_8_5",0.0513570791489156,1,2.2,5
"SSP1_1_9",0.0235858879044424,1,2.35,5
"SSP1_2_6",0.0242891890785985,1,2.35,5
"SSP2_4_5",0.0580019520478251,1,2.35,5
"SSP3_7_0",0.0523073308202803,1,2.35,5
"SSP5_8_5",0.0557808569049582,1,2.35,5
"SSP1_1_9",0.0241487290541263,1,2.5,5
"SSP1_2_6",0.0263889418246386,1,2.5,5
"SSP2_4_5",0.0597316639322296,1,2.5,5
"SSP3_7_0",0.0546454194149144,1,2.5,5
"SSP5_8_5",0.0603929850852502,1,2.5,5
"SSP1_1_9",0.0262651095745759,1,2.35,5
"SSP1_2_6",0.0262042346765648,1,2.35,5
"SSP2_4_5",0.062433896773343,1,2.35,5
"SSP3_7_0",0.0550302707794066,1,2.35,5
"SSP5_8_5",0.0595819900200813,1,2.35,5
"SSP1_1_9",0.0268248345930301,1,2.5,5
"SSP1_2_6",0.0282956381359479,1,2.5,5
"SSP2_4_5",0.0641472570513528,1,2.5,5
"SSP3_7_0",0.0573452453052455,1,2.5,5
"SSP5_8_5",0.0641367489007331,1,2.5,5
"SSP1_1_9",0.0280218594767316,1,2.5,5
"SSP1_2_6",0.0319565261065767,1,2.5,5
"SSP2_4_5",0.066881643380711,1,2.5,5
"SSP3_7_0",0.0597734286328817,1,2.5,5
"SSP5_8_5",0.0683826102514563,1,2.5,5
"SSP1_1_9",0.016443260925906,1,2.05,5
"SSP1_2_6",0.0181436965494719,1,2.05,5
"SSP2_4_5",0.0500118067616135,1,2.05,5
"SSP3_7_0",0.0470065154798964,1,2.05,5
"SSP5_8_5",0.0467073984826257,1,2.05,5
"SSP1_1_9",0.0191619198724563,1,2.2,5
"SSP1_2_6",0.0200822127240813,1,2.2,5
"SSP2_4_5",0.0545181404348523,1,2.2,5
"SSP3_7_0",0.0497835775527579,1,2.2,5
"SSP5_8_5",0.0506267978809381,1,2.2,5
"SSP1_1_9",0.0203779833390507,1,2.35,5
"SSP1_2_6",0.0238036250438421,1,2.35,5
"SSP2_4_5",0.0573085182249422,1,2.35,5
"SSP3_7_0",0.0522765323935204,1,2.35,5
"SSP5_8_5",0.0550532272823414,1,2.35,5
"SSP1_1_9",0.0209444977863238,1,2.5,5
"SSP1_2_6",0.0259043654375657,1,2.5,5
"SSP2_4_5",0.0590402418735602,1,2.5,5
"SSP3_7_0",0.0546112808544773,1,2.5,5
"SSP5_8_5",0.0596675215466642,1,2.5,5
"SSP1_1_9",0.0235088056452925,1,2.2,5
"SSP1_2_6",0.02155309708757,1,2.2,5
"SSP2_4_5",0.058932713357824,1,2.2,5
"SSP3_7_0",0.052626434601825,1,2.2,5
"SSP5_8_5",0.054112767033293,1,2.2,5
"SSP1_1_9",0.0247140109539067,1,2.35,5
"SSP1_2_6",0.0252630735513469,1,2.35,5
"SSP2_4_5",0.0616968665092561,1,2.35,5
"SSP3_7_0",0.0550899007677197,1,2.35,5
"SSP5_8_5",0.0584815102748082,1,2.35,5
"SSP1_1_9",0.0252754893173039,1,2.5,5
"SSP1_2_6",0.0273573557799725,1,2.5,5
"SSP2_4_5",0.0634123359547595,1,2.5,5
"SSP3_7_0",0.0573989008666789,1,2.5,5
"SSP5_8_5",0.0630390949088964,1,2.5,5
"SSP1_1_9",0.0273867448356782,1,2.35,5
"SSP1_2_6",0.0271731186439751,1,2.35,5
"SSP2_4_5",0.0660924215979526,1,2.35,5
"SSP3_7_0",0.0577752658841078,1,2.35,5
"SSP5_8_5",0.0622328558875251,1,2.35,5
"SSP1_1_9",0.0279451185088983,1,2.5,5
"SSP1_2_6",0.029259086631552,1,2.5,5
"SSP2_4_5",0.0677917431602232,1,2.5,5
"SSP3_7_0",0.0600616366629289,1,2.5,5
"SSP5_8_5",0.0667342338612043,1,2.5,5
"SSP1_1_9",0.0291392463368742,1,2.5,5
"SSP1_2_6",0.0329105207466103,1,2.5,5
"SSP2_4_5",0.0705038045301891,1,2.5,5
"SSP3_7_0",0.0624581980097299,1,2.5,5
"SSP5_8_5",0.0709286638913845,1,2.5,5
"SSP1_1_9",0.0258308186595415,1,2.2,5
"SSP1_2_6",0.022768960482171,1,2.2,5
"SSP2_4_5",0.0629122973390892,1,2.2,5
"SSP3_7_0",0.0555594042536493,1,2.2,5
"SSP5_8_5",0.0571901124071548,1,2.2,5
"SSP1_1_9",0.0270302083682539,1,2.35,5
"SSP1_2_6",0.0264686669251938,1,2.35,5
"SSP2_4_5",0.0656526191590123,1,2.35,5
"SSP3_7_0",0.0579912129625461,1,2.35,5
"SSP5_8_5",0.0615037207626841,1,2.35,5
"SSP1_1_9",0.0275889893177622,1,2.5,5
"SSP1_2_6",0.0285571523398044,1,2.5,5
"SSP2_4_5",0.0673533180302187,1,2.5,5
"SSP3_7_0",0.0602724731297779,1,2.5,5
"SSP5_8_5",0.0660068591870835,1,2.5,5
"SSP1_1_9",0.0296900996344524,1,2.35,5
"SSP1_2_6",0.0283734114508761,1,2.35,5
"SSP2_4_5",0.0700104342374203,1,2.35,5
"SSP3_7_0",0.0606404663504276,1,2.35,5
"SSP5_8_5",0.0652048587060477,1,2.35,5
"SSP1_1_9",0.0302457982457339,1,2.5,5
"SSP1_2_6",0.0304536182265341,1,2.5,5
"SSP2_4_5",0.0716951937515219,1,2.5,5
"SSP3_7_0",0.0628995487924266,1,2.5,5
"SSP5_8_5",0.0696529210809345,1,2.5,5
"SSP1_1_9",0.0314341903303324,1,2.5,5
"SSP1_2_6",0.0340950324767025,1,2.5,5
"SSP2_4_5",0.0743840963248927,1,2.5,5
"SSP3_7_0",0.0652657980385883,1,2.5,5
"SSP5_8_5",0.0737957197758559,1,2.5,5
"SSP1_1_9",0.0339437040661835,1,2.35,5
"SSP1_2_6",0.0298183481814114,1,2.35,5
"SSP2_4_5",0.074279692753622,1,2.35,5
"SSP3_7_0",0.0633445887675275,1,2.35,5
"SSP5_8_5",0.0684826642488438,1,2.35,5
"SSP1_1_9",0.0344945097032465,1,2.5,5
"SSP1_2_6",0.0318921927573425,1,2.5,5
"SSP2_4_5",0.0759488547533934,1,2.5,5
"SSP3_7_0",0.065579304586321,1,2.5,5
"SSP5_8_5",0.072877426725619,1,2.5,5
"SSP1_1_9",0.0356724102411937,1,2.5,5
"SSP1_2_6",0.0355225422097058,1,2.5,5
"SSP2_4_5",0.0786129504626219,1,2.5,5
"SSP3_7_0",0.0679184092534369,1,2.5,5
"SSP5_8_5",0.0769683664208866,1,2.5,5
"SSP1_1_9",0.0382848446865936,1,2.5,5
"SSP1_2_6",0.0373914583481297,1,2.5,5
"SSP2_4_5",0.0828500322730374,1,2.5,5
"SSP3_7_0",0.0704610973636631,1,2.5,5
"SSP5_8_5",0.0804634276050764,1,2.5,5
"SSP1_1_9",0.00897636167362705,1,1.9,5
"SSP1_2_6",0.0148870322246433,1,1.9,5
"SSP2_4_5",0.0400405491343218,1,1.9,5
"SSP3_7_0",0.0384347457389902,1,1.9,5
"SSP5_8_5",0.0374885266788277,1,1.9,5
"SSP1_1_9",0.0134114007913169,1,2.05,5
"SSP1_2_6",0.016370824765076,1,2.05,5
"SSP2_4_5",0.0445858494259595,1,2.05,5
"SSP3_7_0",0.0418268714532939,1,2.05,5
"SSP5_8_5",0.041217273994109,1,2.05,5
"SSP1_1_9",0.0161451851035708,1,2.2,5
"SSP1_2_6",0.0183121537179809,1,2.2,5
"SSP2_4_5",0.0491373123669107,1,2.2,5
"SSP3_7_0",0.0446538774343865,1,2.2,5
"SSP5_8_5",0.0452070865387602,1,2.2,5
"SSP1_1_9",0.017368018865728,1,2.35,5
"SSP1_2_6",0.0220388891499581,1,2.35,5
"SSP2_4_5",0.051955550363026,1,2.35,5
"SSP3_7_0",0.0471885326336062,1,2.35,5
"SSP5_8_5",0.0497057027259607,1,2.35,5
"SSP1_1_9",0.017937672398381,1,2.5,5
"SSP1_2_6",0.024142666344404,1,2.5,5
"SSP2_4_5",0.053704550827516,1,2.5,5
"SSP3_7_0",0.0495589982653859,1,2.5,5
"SSP5_8_5",0.0543900756981228,1,2.5,5
"SSP1_1_9",0.0157806443372323,1,2.05,5
"SSP1_2_6",0.0175985153158286,1,2.05,5
"SSP2_4_5",0.048684331018019,1,2.05,5
"SSP3_7_0",0.0449006242721783,1,2.05,5
"SSP5_8_5",0.0444675683618747,1,2.05,5
"SSP1_1_9",0.0185011483239985,1,2.2,5
"SSP1_2_6",0.0195344143687554,1,2.2,5
"SSP2_4_5",0.0531960499812306,1,2.2,5
"SSP3_7_0",0.0476885818990131,1,2.2,5
"SSP5_8_5",0.0484021379873113,1,2.2,5
"SSP1_1_9",0.0197180407656869,1,2.35,5
"SSP1_2_6",0.0232508177445004,1,2.35,5
"SSP2_4_5",0.0559897690654458,1,2.35,5
"SSP3_7_0",0.050190134662813,1,2.35,5
"SSP5_8_5",0.0528429334755735,1,2.35,5
"SSP1_1_9",0.0202849386981809,1,2.5,5
"SSP1_2_6",0.0253487630846033,1,2.5,5
"SSP2_4_5",0.0577235735935937,1,2.5,5
"SSP3_7_0",0.0525316429500885,1,2.5,5
"SSP5_8_5",0.0574702996743355,1,2.5,5
"SSP1_1_9",0.0228509621496983,1,2.2,5
"SSP1_2_6",0.0210033475598509,1,2.2,5
"SSP2_4_5",0.0576159506309071,1,2.2,5
"SSP3_7_0",0.0505443271464055,1,2.2,5
"SSP5_8_5",0.0519040440230558,1,2.2,5
"SSP1_1_9",0.0240569891075756,1,2.35,5
"SSP1_2_6",0.0247083521057599,1,2.35,5
"SSP2_4_5",0.0603834190513554,1,2.35,5
"SSP3_7_0",0.0530162870026512,1,2.35,5
"SSP5_8_5",0.0562869499738111,1,2.35,5
"SSP1_1_9",0.0246188475703433,1,2.5,5
"SSP1_2_6",0.0267998600655479,1,2.5,5
"SSP2_4_5",0.0621009531949887,1,2.5,5
"SSP3_7_0",0.0553319654130166,1,2.5,5
"SSP5_8_5",0.0608574227270537,1,2.5,5
"SSP1_1_9",0.0267315370474718,1,2.35,5
"SSP1_2_6",0.0266158723953076,1,2.35,5
"SSP2_4_5",0.0647842498661875,1,2.35,5
"SSP3_7_0",0.0557122202185895,1,2.35,5
"SSP5_8_5",0.0600528638686349,1,2.35,5
"SSP1_1_9",0.0272902887246701,1,2.5,5
"SSP1_2_6",0.0286990928583225,1,2.5,5
"SSP2_4_5",0.0664856200828661,1,2.5,5
"SSP3_7_0",0.058005202399941,1,2.5,5
"SSP5_8_5",0.0645669610719177,1,2.5,5
"SSP1_1_9",0.0284852306956747,1,2.5,5
"SSP1_2_6",0.0323457436223529,1,2.5,5
"SSP2_4_5",0.0692009450240836,1,2.5,5
"SSP3_7_0",0.0604100522416576,1,2.5,5
"SSP5_8_5",0.0687750325084503,1,2.5,5
"SSP1_1_9",0.0169268571868042,1,2.05,5
"SSP1_2_6",0.0185869290918937,1,2.05,5
"SSP2_4_5",0.0524490690250935,1,2.05,5
"SSP3_7_0",0.0477671885419862,1,2.05,5
"SSP5_8_5",0.0472975192312414,1,2.05,5
"SSP1_1_9",0.0196407236696071,1,2.2,5
"SSP1_2_6",0.0205177457356864,1,2.2,5
"SSP2_4_5",0.0569234338220258,1,2.2,5
"SSP3_7_0",0.0505162545570089,1,2.2,5
"SSP5_8_5",0.0511796158664531,1,2.2,5
"SSP1_1_9",0.020854647045198,1,2.35,5
"SSP1_2_6",0.0242244738989266,1,2.35,5
"SSP2_4_5",0.0596941097069996,1,2.35,5
"SSP3_7_0",0.052984708194037,1,2.35,5
"SSP5_8_5",0.0555651331828585,1,2.35,5
"SSP1_1_9",0.0214201677808977,1,2.5,5
"SSP1_2_6",0.0263169626711952,1,2.5,5
"SSP2_4_5",0.0614136338565683,1,2.5,5
"SSP3_7_0",0.0552971104108991,1,2.5,5
"SSP5_8_5",0.0601377394852058,1,2.5,5
"SSP1_1_9",0.0239800025749053,1,2.2,5
"SSP1_2_6",0.0219827869276535,1,2.2,5
"SSP2_4_5",0.0613067995348265,1,2.2,5
"SSP3_7_0",0.0533301534249306,1,2.2,5
"SSP5_8_5",0.0546322430622745,1,2.2,5
"SSP1_1_9",0.025183100491205,1,2.35,5
"SSP1_2_6",0.0256781643213356,1,2.35,5
"SSP2_4_5",0.0640515529475665,1,2.35,5
"SSP3_7_0",0.0557696592416216,1,2.35,5
"SSP5_8_5",0.0589610901555309,1,2.35,5
"SSP1_1_9",0.0257436002828593,1,2.5,5
"SSP1_2_6",0.0277642427862955,1,2.5,5
"SSP2_4_5",0.0657550097016869,1,2.5,5
"SSP3_7_0",0.0580567794027933,1,2.5,5
"SSP5_8_5",0.0634779719072707,1,2.5,5
"SSP1_1_9",0.0278511802111532,1,2.35,5
"SSP1_2_6",0.0275807216175195,1,2.35,5
"SSP2_4_5",0.0684164149891698,1,2.35,5
"SSP3_7_0",0.0584287114298949,1,2.35,5
"SSP5_8_5",0.0626780954339805,1,2.35,5
"SSP1_1_9",0.0284085846095255,1,2.5,5
"SSP1_2_6",0.0296585472487162,1,2.5,5
"SSP2_4_5",0.0701039082898408,1,2.5,5
"SSP3_7_0",0.0606936072901013,1,2.5,5
"SSP5_8_5",0.0671397346081746,1,2.5,5
"SSP1_1_9",0.0296006382377624,1,2.5,5
"SSP1_2_6",0.0332958145096123,1,2.5,5
"SSP2_4_5",0.0727971647927253,1,2.5,5
"SSP3_7_0",0.0630674081463404,1,2.5,5
"SSP5_8_5",0.071297258429364,1,2.5,5
"SSP1_1_9",0.0262979584395271,1,2.2,5
"SSP1_2_6",0.0231937371209631,1,2.2,5
